entity,cycles,instructions,cache_misses,time_ns,original_data
2162,216700,325050,325,108350,"./bootstrap_proof.pl,prolog_fact,353,"emoji_prime(17, '🟤'). emoji_prime(19, '⚫'). emoji_prime(23, '⚪').""
2163,216800,325200,325,108400,"./bootstrap_proof.pl,prolog_fact,354,"emoji_prime(29, '🔺'). emoji_prime(31, '🔻'). emoji_prime(41, '🔷').""
2164,216900,325350,325,108450,"./bootstrap_proof.pl,prolog_fact,355,"emoji_prime(71, '🍄').""
2165,217000,325500,325,108500,"./dataset_complexity_binding.pl,prolog_fact,14,"complexity_source(oeis, 'A000040', primes).           % Prime numbers""
2166,217100,325650,325,108550,"./dataset_complexity_binding.pl,prolog_fact,15,"complexity_source(oeis, 'A000045', fibonacci).        % Fibonacci""
2167,217200,325800,325,108600,"./dataset_complexity_binding.pl,prolog_fact,16,"complexity_source(oeis, 'A000142', factorial).        % Factorial""
2168,217300,325950,325,108650,"./dataset_complexity_binding.pl,prolog_fact,17,"complexity_source(oeis, 'A000396', perfect_numbers).  % Perfect numbers""
2169,217400,326100,326,108700,"./dataset_complexity_binding.pl,prolog_fact,18,"complexity_source(oeis, 'A000668', mersenne_primes).  % Mersenne primes""
2170,217500,326250,326,108750,"./dataset_complexity_binding.pl,prolog_fact,21,"complexity_source(wikidata, 'Q83478', prime).""
2171,217600,326400,326,108800,"./dataset_complexity_binding.pl,prolog_fact,22,"complexity_source(wikidata, 'Q193837', fibonacci_number).""
2172,217700,326550,326,108850,"./dataset_complexity_binding.pl,prolog_fact,23,"complexity_source(wikidata, 'Q120976', monster_group).""
2173,217800,326700,326,108900,"./dataset_complexity_binding.pl,prolog_fact,24,"complexity_source(wikidata, 'Q215067', lattice).""
2174,217900,326850,326,108950,"./dataset_complexity_binding.pl,prolog_fact,27,"complexity_source(lmfdb, 'ec/Q/11/a/1', elliptic_curve).""
2175,218000,327000,327,109000,"./dataset_complexity_binding.pl,prolog_fact,28,"complexity_source(lmfdb, 'mf/2/11/a/a', modular_form).""
2176,218100,327150,327,109050,"./dataset_complexity_binding.pl,prolog_fact,29,"complexity_source(lmfdb, 'g2c/Q/169/a', genus2_curve).""
2177,218200,327300,327,109100,"./dataset_complexity_binding.pl,prolog_fact,139,"product([], 1).""
2178,218300,327450,327,109150,"./dataset_complexity_binding.pl,prolog_fact,188,"infer_math_property(_, primes).""
2179,218400,327600,327,109200,"./godel_wrapped.pl,prolog_fact,271,"tmp_file(prolog, '/tmp/godel_query.pl').""
2180,218500,327750,327,109250,"./godel_wrapped.pl,prolog_fact,276,"parse_perf_output(File, trace(cycles(1000), instructions(2000), misses(10))).""
2181,218600,327900,327,109300,"./godel_wrapped.pl,prolog_fact,277,"read_result(File, result(ok)).""
2182,218700,328050,328,109350,"./godel_wrapped.pl,prolog_fact,282,"content_hash(Path, hash(abc123)).""
2183,218800,328200,328,109400,"./godel_wrapped.pl,prolog_fact,283,"read_nix_result(Path, result(ok)).""
2184,218900,328350,328,109450,"./godel_wrapped.pl,prolog_fact,284,"predict_complexity(godel_statement, o(recursive)).""
2185,219000,328500,328,109500,"./muselang.pl,prolog_fact,11,"prime_llvm(2, 'alloca').     % Types/Memory allocation""
2186,219100,328650,328,109550,"./muselang.pl,prolog_fact,12,"prime_llvm(3, 'add').        % Operators""
2187,219200,328800,328,109600,"./muselang.pl,prolog_fact,13,"prime_llvm(5, 'load').       % Variables""
2188,219300,328950,328,109650,"./muselang.pl,prolog_fact,14,"prime_llvm(7, 'br').         % Control flow""
2189,219400,329100,329,109700,"./muselang.pl,prolog_fact,15,"prime_llvm(11, 'call').      % Functions""
2190,219500,329250,329,109750,"./muselang.pl,prolog_fact,16,"prime_llvm(13, 'getelementptr'). % Pointers""
2191,219600,329400,329,109800,"./muselang.pl,prolog_fact,17,"prime_llvm(17, 'store').     % Structures""
2192,219700,329550,329,109850,"./muselang.pl,prolog_fact,18,"prime_llvm(19, 'icmp').      % Arrays/Comparison""
2193,219800,329700,329,109900,"./muselang.pl,prolog_fact,19,"prime_llvm(23, 'phi').       % Memory/SSA""
2194,219900,329850,329,109950,"./muselang.pl,prolog_fact,20,"prime_llvm(29, 'select').    % Optimization""
2195,220000,330000,330,110000,"./muselang.pl,prolog_fact,21,"prime_llvm(31, 'ret').       % Output/Return""
2196,220100,330150,330,110050,"./muselang.pl,prolog_fact,22,"prime_llvm(37, 'mul').       % Loops""
2197,220200,330300,330,110100,"./muselang.pl,prolog_fact,23,"prime_llvm(41, 'and').       % Machine/Bitwise""
2198,220300,330450,330,110150,"./muselang.pl,prolog_fact,24,"prime_llvm(43, 'xor').       % Security""
2199,220400,330600,330,110200,"./muselang.pl,prolog_fact,25,"prime_llvm(47, 'shl').       % Network/Shift""
2200,220500,330750,330,110250,"./muselang.pl,prolog_fact,26,"prime_llvm(53, 'zext').      % Generics/Extension""
2201,220600,330900,330,110300,"./muselang.pl,prolog_fact,27,"prime_llvm(59, 'bitcast').   % Macros/Cast""
2202,220700,331050,331,110350,"./muselang.pl,prolog_fact,28,"prime_llvm(61, 'ptrtoint').  % Reflection""
2203,220800,331200,331,110400,"./muselang.pl,prolog_fact,29,"prime_llvm(67, 'invoke').    % Metaprogramming""
2204,220900,331350,331,110450,"./muselang.pl,prolog_fact,30,"prime_llvm(71, 'landingpad'). % Universe/Exception""
2205,221000,331500,331,110500,"./muselang.pl,prolog_fact,81,"generate_instructions(_, [], Acc, Acc).""
2206,221100,331650,331,110550,"./lift_to_71_shards.pl,prolog_fact,11,"monster_primes([2,3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71]).""
2207,221200,331800,331,110600,"./lift_to_71_shards.pl,prolog_fact,14,"prime_domain(2, types, "int, bool, char").""
2208,221300,331950,331,110650,"./lift_to_71_shards.pl,prolog_fact,15,"prime_domain(3, operators, "+, -, *, /").""
2209,221400,332100,332,110700,"./lift_to_71_shards.pl,prolog_fact,16,"prime_domain(5, variables, "x, y, z").""
2210,221500,332250,332,110750,"./lift_to_71_shards.pl,prolog_fact,17,"prime_domain(7, control, "if, while, for").""
2211,221600,332400,332,110800,"./lift_to_71_shards.pl,prolog_fact,18,"prime_domain(11, functions, "def, fn, lambda").""
2212,221700,332550,332,110850,"./lift_to_71_shards.pl,prolog_fact,19,"prime_domain(13, pointers, "*ptr, &ref").""
2213,221800,332700,332,110900,"./lift_to_71_shards.pl,prolog_fact,20,"prime_domain(17, structures, "struct, record").""
2214,221900,332850,332,110950,"./lift_to_71_shards.pl,prolog_fact,21,"prime_domain(19, arrays, "[], vector").""
2215,222000,333000,333,111000,"./lift_to_71_shards.pl,prolog_fact,22,"prime_domain(23, memory, "malloc, free").""
2216,222100,333150,333,111050,"./lift_to_71_shards.pl,prolog_fact,23,"prime_domain(29, optimization, "SSA, inlining").""
2217,222200,333300,333,111100,"./lift_to_71_shards.pl,prolog_fact,24,"prime_domain(31, output, "print, write").""
2218,222300,333450,333,111150,"./lift_to_71_shards.pl,prolog_fact,25,"prime_domain(37, loops, "loop, iterate").""
2219,222400,333600,333,111200,"./lift_to_71_shards.pl,prolog_fact,26,"prime_domain(41, machine, "asm, linking").""
2220,222500,333750,333,111250,"./lift_to_71_shards.pl,prolog_fact,27,"prime_domain(43, safety, "borrow, lifetime").""
2221,222600,333900,333,111300,"./lift_to_71_shards.pl,prolog_fact,28,"prime_domain(47, network, "tcp, http").""
2222,222700,334050,334,111350,"./lift_to_71_shards.pl,prolog_fact,29,"prime_domain(53, generics, "<T>, impl").""
2223,222800,334200,334,111400,"./lift_to_71_shards.pl,prolog_fact,30,"prime_domain(59, macros, "macro!, quote").""
2224,222900,334350,334,111450,"./lift_to_71_shards.pl,prolog_fact,31,"prime_domain(61, reflection, "typeof, meta").""
2225,223000,334500,334,111500,"./lift_to_71_shards.pl,prolog_fact,32,"prime_domain(67, metaprogramming, "eval, compile").""
2226,223100,334650,334,111550,"./lift_to_71_shards.pl,prolog_fact,33,"prime_domain(71, universe, "Type, Kind, Universe").""
2227,223200,334800,334,111600,"./ingest_ocaml_perf.pl,prolog_fact,42,"monster_prime(2). monster_prime(3). monster_prime(5). monster_prime(7).""
2228,223300,334950,334,111650,"./ingest_ocaml_perf.pl,prolog_fact,43,"monster_prime(11). monster_prime(13). monster_prime(17). monster_prime(19).""
2229,223400,335100,335,111700,"./ingest_ocaml_perf.pl,prolog_fact,44,"monster_prime(23). monster_prime(29). monster_prime(31). monster_prime(41).""
2230,223500,335250,335,111750,"./ingest_ocaml_perf.pl,prolog_fact,45,"monster_prime(47). monster_prime(59). monster_prime(71).""
2231,223600,335400,335,111800,"./ingest_ocaml_perf.pl,prolog_fact,76,"emoji_prime(2, '🔴'). emoji_prime(3, '🟠'). emoji_prime(5, '🟡').""
2232,223700,335550,335,111850,"./ingest_ocaml_perf.pl,prolog_fact,77,"emoji_prime(7, '🟢'). emoji_prime(11, '🔵'). emoji_prime(13, '🟣').""
2233,223800,335700,335,111900,"./ingest_ocaml_perf.pl,prolog_fact,78,"emoji_prime(17, '🟤'). emoji_prime(19, '⚫'). emoji_prime(23, '⚪').""
2234,223900,335850,335,111950,"./ingest_ocaml_perf.pl,prolog_fact,79,"emoji_prime(29, '🔺'). emoji_prime(31, '🔻'). emoji_prime(41, '🔷').""
2235,224000,336000,336,112000,"./ingest_ocaml_perf.pl,prolog_fact,80,"emoji_prime(47, '🔹'). emoji_prime(59, '⭐'). emoji_prime(71, '🍄').""
2236,224100,336150,336,112050,"./prove_congruence.pl,prolog_fact,7,"monster_primes([2,3,5,7,11,13,17,19,23,29,31,41,47,59,71]).""
2237,224200,336300,336,112100,"./prove_congruence.pl,prolog_fact,65,"extract_values(_, 0, 0).""
2238,224300,336450,336,112150,"./prove_congruence.pl,prolog_fact,102,"all_congruent([]).""
2239,224400,336600,336,112200,"./prove_congruence.pl,prolog_fact,103,"all_congruent([_]).""
2240,224500,336750,336,112250,"./parquet_lists.pl,prolog_fact,12,"parquet_category(search, [""
2241,224600,336900,336,112300,"./parquet_lists.pl,prolog_fact,23,"parquet_category(lattice, [""
2242,224700,337050,337,112350,"./prolog_orbits_self_label.pl,prolog_fact,123,"analyze_body(_, 1).""
2243,224800,337200,337,112400,"./prolog_orbits_self_label.pl,prolog_fact,129,"find_orbit(_, orbit_0).""
2244,224900,337350,337,112450,"./generate_latex_report.pl,prolog_fact,41,"latex_preamble('\documentclass[12pt]{amsart}""
2245,225000,337500,337,112500,"./generate_latex_report.pl,prolog_fact,73,"latex_abstract('\begin{abstract}""
2246,225100,337650,337,112550,"./generate_latex_report.pl,prolog_fact,91,"latex_introduction('\section{Introduction}""
2247,225200,337800,337,112600,"./generate_latex_report.pl,prolog_fact,115,"latex_prime_lattice('\section{The Prime Lattice}""
2248,225300,337950,337,112650,"./generate_latex_report.pl,prolog_fact,155,"latex_theorems('\section{Main Theorems}""
2249,225400,338100,338,112700,"./generate_latex_report.pl,prolog_fact,161,"r(c, h) = +0.380, \quad p < 0.05""
2250,225500,338250,338,112750,"./generate_latex_report.pl,prolog_fact,205,"latex_proofs('\section{Proofs}""
2251,225600,338400,338,112800,"./generate_latex_report.pl,prolog_fact,273,"latex_experiments('\section{Experimental Results}""
2252,225700,338550,338,112850,"./generate_latex_report.pl,prolog_fact,307,"latex_conclusion('\section{Conclusion}""
2253,225800,338700,338,112900,"./generate_latex_report.pl,prolog_fact,340,"latex_bibliography('\begin{thebibliography}{99}""
2254,225900,338850,338,112950,"./monster_lattice_features.pl,prolog_fact,10,"monster_order('2^46 × 3^20 × 5^9 × 7^6 × 11^2 × 13^3 × 17 × 19 × 23 × 29 × 31 × 41 × 47 × 59 × 71').""
2255,226000,339000,339,113000,"./monster_lattice_features.pl,prolog_fact,13,"lattice_dimension(24).""
2256,226100,339150,339,113050,"./monster_lattice_features.pl,prolog_fact,16,"extended_dimension(46).""
2257,226200,339300,339,113100,"./monster_lattice_features.pl,prolog_fact,26,"feature_complexity(mirror, rank(2^46), common, lattice_point([1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0])).""
2258,226300,339450,339,113150,"./monster_lattice_features.pl,prolog_fact,27,"feature_complexity(oracle, rank(2^45), common, lattice_point([0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0])).""
2259,226400,339600,339,113200,"./monster_lattice_features.pl,prolog_fact,28,"feature_complexity(zkproof, rank(2^44), common, lattice_point([0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0])).""
2260,226500,339750,339,113250,"./monster_lattice_features.pl,prolog_fact,31,"feature_complexity(lift, rank(2^20), common, lattice_point([1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0])).""
2261,226600,339900,339,113300,"./monster_lattice_features.pl,prolog_fact,32,"feature_complexity(quote, rank(2^19), common, lattice_point([1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0])).""
2262,226700,340050,340,113350,"./monster_lattice_features.pl,prolog_fact,33,"feature_complexity(splice, rank(2^18), common, lattice_point([0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0])).""
2263,226800,340200,340,113400,"./monster_lattice_features.pl,prolog_fact,34,"feature_complexity(shift, rank(2^17), common, lattice_point([1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0])).""
2264,226900,340350,340,113450,"./monster_lattice_features.pl,prolog_fact,37,"feature_complexity(dependent_types, rank(3^20), moderate, lattice_point([1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0])).""
2265,227000,340500,340,113500,"./monster_lattice_features.pl,prolog_fact,38,"feature_complexity(linear_types, rank(3^10), moderate, lattice_point([0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0])).""
2266,227100,340650,340,113550,"./monster_lattice_features.pl,prolog_fact,39,"feature_complexity(hott_types, rank(3^9), moderate, lattice_point([0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0])).""
2267,227200,340800,340,113600,"./monster_lattice_features.pl,prolog_fact,42,"feature_complexity(metacoq_reflection, rank(59), rare, lattice_point([1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0])).""
2268,227300,340950,340,113650,"./monster_lattice_features.pl,prolog_fact,43,"feature_complexity(kleene_recursion, rank(71), rarest, lattice_point([1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1])).""
2269,227400,341100,341,113700,"./monster_lattice_features.pl,prolog_fact,46,"feature_complexity(automorphic_orbit, rank(47), exceptional, lattice_point([1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0])).""
2270,227500,341250,341,113750,"./monster_lattice_features.pl,prolog_fact,47,"feature_complexity(galois_tower, rank(41), exceptional, lattice_point([0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0])).""
2271,227600,341400,341,113800,"./monster_lattice_features.pl,prolog_fact,48,"feature_complexity(homomorphic_shard, rank(31), exceptional, lattice_point([1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0])).""
2272,227700,341550,341,113850,"./monster_lattice_features.pl,prolog_fact,119,"symmetry_group(2^_, binary).""
2273,227800,341700,341,113900,"./monster_lattice_features.pl,prolog_fact,120,"symmetry_group(3^_, ternary).""
2274,227900,341850,341,113950,"./monster_lattice_features.pl,prolog_fact,121,"symmetry_group(5^_, pentagonal).""
2275,228000,342000,342,114000,"./monster_lattice_features.pl,prolog_fact,167,"language_transform(prolog, lean, rotation(45)).""
2276,228100,342150,342,114050,"./monster_lattice_features.pl,prolog_fact,168,"language_transform(lean, haskell, rotation(30)).""
2277,228200,342300,342,114100,"./monster_lattice_features.pl,prolog_fact,169,"language_transform(haskell, metacoq, rotation(60)).""
2278,228300,342450,342,114150,"./monster_lattice_features.pl,prolog_fact,170,"language_transform(metacoq, unimath, reflection).""
2279,228400,342600,342,114200,"./monster_lattice_features.pl,prolog_fact,171,"language_transform(L, L, identity).""
2280,228500,342750,342,114250,"./monster_lattice_features.pl,prolog_fact,175,"apply_transform(Point, rotation(_), Point). % Preserve for now""
2281,228600,342900,342,114300,"./monster_lattice_features.pl,prolog_fact,176,"apply_transform(Point, reflection, Point).  % Preserve for now""
2282,228700,343050,343,114350,"./compcert_monster.pl,prolog_fact,51,"emoji_prime(2, '🔴'). emoji_prime(3, '🟠'). emoji_prime(5, '🟡').""
2283,228800,343200,343,114400,"./compcert_monster.pl,prolog_fact,52,"emoji_prime(7, '🟢'). emoji_prime(11, '🔵'). emoji_prime(13, '🟣').""
2284,228900,343350,343,114450,"./compcert_monster.pl,prolog_fact,53,"emoji_prime(17, '🟤'). emoji_prime(19, '⚫'). emoji_prime(23, '⚪').""
2285,229000,343500,343,114500,"./compcert_monster.pl,prolog_fact,54,"emoji_prime(29, '🔺'). emoji_prime(31, '🔻'). emoji_prime(37, '🔶').""
2286,229100,343650,343,114550,"./compcert_monster.pl,prolog_fact,55,"emoji_prime(41, '🔷'). emoji_prime(43, '🔸'). emoji_prime(47, '🔹').""
2287,229200,343800,343,114600,"./compcert_monster.pl,prolog_fact,56,"emoji_prime(53, '⭐'). emoji_prime(59, '✨'). emoji_prime(61, '💫').""
2288,229300,343950,343,114650,"./compcert_monster.pl,prolog_fact,57,"emoji_prime(67, '🌟'). emoji_prime(71, '🍄').""
2289,229400,344100,344,114700,"./compcert_monster.pl,prolog_fact,63,"monster_primes([2,3,5,7,11,13,17,19,23,29,31,41,47,59,71]).""
2290,229500,344250,344,114750,"./compcert_monster.pl,prolog_fact,126,"lmfdb_function_for_pass(cparser, 'elliptic_curve.parse').""
2291,229600,344400,344,114800,"./compcert_monster.pl,prolog_fact,127,"lmfdb_function_for_pass(simplify, 'modular_form.simplify').""
2292,229700,344550,344,114850,"./compcert_monster.pl,prolog_fact,128,"lmfdb_function_for_pass(cshmgen, 'galois_group.generate').""
2293,229800,344700,344,114900,"./compcert_monster.pl,prolog_fact,129,"lmfdb_function_for_pass(cminorgen, 'number_field.extend').""
2294,229900,344850,344,114950,"./compcert_monster.pl,prolog_fact,130,"lmfdb_function_for_pass(selection, 'lattice.select').""
2295,230000,345000,345,115000,"./compcert_monster.pl,prolog_fact,131,"lmfdb_function_for_pass(rtlgen, 'graph.generate_rtl').""
2296,230100,345150,345,115050,"./compcert_monster.pl,prolog_fact,132,"lmfdb_function_for_pass(tailcall, 'automorphic_form.tail').""
2297,230200,345300,345,115100,"./compcert_monster.pl,prolog_fact,133,"lmfdb_function_for_pass(inlining, 'modular_curve.inline').""
2298,230300,345450,345,115150,"./compcert_monster.pl,prolog_fact,134,"lmfdb_function_for_pass(renumber, 'prime_lattice.renumber').""
2299,230400,345600,345,115200,"./compcert_monster.pl,prolog_fact,135,"lmfdb_function_for_pass(constprop, 'field_extension.propagate').""
2300,230500,345750,345,115250,"./compcert_monster.pl,prolog_fact,136,"lmfdb_function_for_pass(cse, 'common_subexpression.eliminate').""
2301,230600,345900,345,115300,"./compcert_monster.pl,prolog_fact,137,"lmfdb_function_for_pass(allocation, 'monster_group.allocate').""
2302,230700,346050,346,115350,"./compcert_monster.pl,prolog_fact,138,"lmfdb_function_for_pass(linearize, 'linear_algebra.linearize').""
2303,230800,346200,346,115400,"./compcert_monster.pl,prolog_fact,139,"lmfdb_function_for_pass(reload, 'cohomology.reload').""
2304,230900,346350,346,115450,"./compcert_monster.pl,prolog_fact,140,"lmfdb_function_for_pass(postpass, 'genus_5.postprocess').""
2305,231000,346500,346,115500,"./zkprologml_metacoq_equiv.pl,prolog_fact,9,"metacoq_property(self_referential, 'Coq formalized in Coq').""
